충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
보건소,보건소 입구 좌측,충청북도,없음,00:00,23:59,N,Y,,,1,N,충청북도 보은군 보은읍 동광길 50,,한전 보은지사,1899-2100,36.48645216,127.716182,2019-05-17,4420000,충청북도 보은군,
장안면행정복지센터,장안면행정복지센터 주차장,충청북도,없음,00:00,23:59,N,Y,,,1,N,충청북도 보은군 장안면 장안로 37,,한전 보은지사,1899-2100,36.46974155,127.7887597,2019-05-17,4420000,충청북도 보은군,
보은군청 국민체육센터 주차장,보은군청 국민체육센터 주차장,충청북도,없음,00:00,23:59,N,Y,,,2,N,충청북도 보은군 보은읍 군청길 40,,한국전기차충전서비스,1522-1782,36.48734125,127.7294747,2019-05-17,4420000,충청북도 보은군,
홈플러스 안산점,1층 35구역,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상,,1,N,경기도 안산시 상록구 충장로 432,경기도 안산시 상록구 성포동 586,한국자동차환경협회,1661-9408,37.3172095085,126.8501002428,2019-07-05,3930000,경기도 안산시,
문화예술의 전당,출연자 주차장 P4(관리동 오른쪽),경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 단원구 화랑로 312,경기도 안산시 단원구 고잔동 817,한국자동차환경협회,1661-9408,37.3184264748,126.8231075137,2019-07-05,3930000,경기도 안산시,
문화예술의 전당,지하주차장,경기도,연중무휴,00:00,23:59,Y,N,,4,,N,경기도 안산시 단원구 화랑로 312,경기도 안산시 단원구 고잔동 817,지엔텔,1544-4279,37.3184264748,126.8231075137,2019-07-05,3930000,경기도 안산시,
대부도 공영주차장,대부도 공영주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,,경기도 안산시 단원구 대부북동 1849-6,한국자동차환경협회,1661-9408,37.283754,126.570604,2019-07-05,3930000,경기도 안산시,
롯데마트 안산점,지상2F 287기둥,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,Y,경기도 안산시 상록구 항가울로 422,경기도 안산시 상록구 성포동 590,한국자동차환경협회,1661-9408,37.3180953153,126.8466553269,2019-07-05,3930000,경기도 안산시,
롯데마트 상록점,지하3F 342기둥,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,Y,경기도 안산시 상록구 반석로 8(본오동),"경기도 안산시 상록구 본오동 880,한양아파트",한국자동차환경협회,1661-9408,37.2957998609,126.8610466078,2019-07-05,3930000,경기도 안산시,
한국전력 안산지사,뒷편 주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,2,N,경기도 안산시 단원구 원고잔로 25,경기도 안산시 단원구 고잔동 518-1,한국전력,031-412-6234,37.3206781319,126.8273623287,2019-07-05,3930000,경기도 안산시,
안산시청(A),정문입구 장애인주차장 맨끝 오른쪽,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 단원구 화랑로 387,경기도 안산시 단원구 고잔동 515,한국전기차충전서비스,1522-1782,37.3221311592,126.8302427459,2019-07-05,3930000,경기도 안산시,
어촌민속박물관,어촌민속박물관,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 단원구 대부황금로 7,경기도 안산시 단원구 선감동 717,한국전기차충전서비스,1522-1782,37.1925076183,126.6461229629,2019-07-05,3930000,경기도 안산시,
어촌민속박물관,어촌민속박발관,경기도,연중무휴,00:00,23:59,Y,N,,2,,N,경기도 안산시 단원구 대부황금로 7,경기도 안산시 단원구 선감동 717,지엔텔,1544-4279,37.1925076183,126.6461229629,2019-07-05,3930000,경기도 안산시,
한국산업단지공단 경기지역본부,정문 앞,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,Y,경기도 안산시 단원구 동산로 57,경기도 안산시 단원구 원시동 773-2,한국전기차충전서비스,1522-1782,37.3140066358,126.7955380233,2019-07-05,3930000,경기도 안산시,
강욱순스포츠센터,입구 우측,경기도,연중무휴,00:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,1,1,N,경기도 안산시 단원구 첨단로 644,경기도 안산시 단원구 초지동 673-1,한국전기차충전서비스,1522-1782,37.2945135640,126.7903351927,2019-07-05,3930000,경기도 안산시,
신안산대학,정문 좌측,경기도,연중무휴,00:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,2,1,N,경기도 안산시 단원구 신안산대학로 135,경기도 안산시 단원구 초지동 671,한국전기차충전서비스,1522-1782,37.3090171466,126.8054150090,2019-07-05,3930000,경기도 안산시,
원시동 공영주차장,출구,경기도,연중무휴,00:00,23:59,Y,Y,DC차데모+AC3상+DC콤보,1,1,N,,경기도 안산시 단원구 원시동 778-6,한국전기차충전서비스,1522-1782,37.311566,126.791993,2019-07-05,3930000,경기도 안산시,
와스타디움,"W5, W30",경기도,연중무휴,00:00,23:59,Y,N,,4,,N,경기도 안산시 단원구 화랑로 260,경기도 안산시 단원구 초지동 666,한국전기차충전서비스,1522-1782,37.3194760178,126.8164938939,2019-07-05,3930000,경기도 안산시,
안산단원경찰서,정문 입구앞,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 단원구 화랑로 373(단원구 고잔동 514),경기도 안산시 단원구 고잔동 514,에스트래픽,080-805-0010,37.3219499738,126.8295617077,2019-07-05,3930000,경기도 안산시,
안산상록경찰서,입구 우측 주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 상록구 차돌배기로 10(상록구 사동 1586-4),경기도 안산시 상록구 사동 1586-4,에스트래픽,080-805-0010,37.2991969082,126.8451868515,2019-07-05,3930000,경기도 안산시,
이마트(고잔점),본관4층 A구역,경기도,연중무휴,00:00,23:59,Y,N,,1,,N,경기도 안산시 단원구 원포공원1로 46,경기도 안산시 단원구 초지동 742-4,포스코ICT,1600-4047,37.3031213109,126.8129197366,2019-07-05,3930000,경기도 안산시,
이마트TR(안산점),본관4층 F구역,경기도,연중무휴,00:00,23:59,Y,N,,2,,N,경기도 안산시 단원구 중앙대로 397,경기도 안산시 단원구 신길동 1687,포스코ICT,1600-4047,37.3311685625,126.7850022701,2019-07-05,3930000,경기도 안산시,
시화나래휴게소,B주차장,경기도,연중무휴,00:00,23:59,Y,N,,2,,N,"경기도 안산시 단원구 대부황금로 1901,B주차장","경기도 안산시 단원구 대부동동 2098-1,B주차장",포스코ICT,1600-4047,37.3105673469,126.6056877654,2019-07-05,3930000,경기도 안산시,
상록체육관,지하2층,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 상록구 용신로 422(본오동 1111-20),경기도 안산시 상록구 본오동 1111-20,지엔텔,1544-4279,37.3009551803,126.8685760627,2019-07-05,3930000,경기도 안산시,
수암봉 공영주차장,입구 우측라인,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,,"경기도 안산시 상록구 수암동 280-2,지상1층주차장",지엔텔,1544-4279,37.364529,126.883100,2019-07-05,3930000,경기도 안산시,
감골시민홀,감골시민홀,경기도,연중무휴,00:00,23:59,Y,N,,1,,N,경기도 안산시 상록구 석호로 226,경기도 안산시 상록구 사동 1342,지엔텔,1544-4279,37.2933674659,126.8553669954,2019-07-05,3930000,경기도 안산시,
호수실내수영장,입구 앞,경기도,연중무휴,00:00,23:59,Y,N,,2,,N,경기도 안산시 상록구 광덕대로 70,경기도 안산시 상록구 사동 1513,지엔텔,1544-4279,37.3021099492,126.8300757073,2019-07-05,3930000,경기도 안산시,
와동배드민터장,와동배드민터장,경기도,연중무휴,00:00,23:59,Y,N,,1,,N,경기도 안산시 단원구 순환로 416,경기도 안산시 단원구 와동 95-3,지엔텔,1544-4279,37.3436073916,126.8348169359,2019-07-05,3930000,경기도 안산시,
도시정보센터,도시정보센터,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 상록구 항가울로 200,경기도 안산시 상록구 사동 1586-3,시그넷이브이,070-4618-1331,37.2982865764,126.8449938386,2019-07-05,3930000,경기도 안산시,
차량등록사업소,입구 좌측,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,Y,경기도 안산시 단원구 선부광장1로 6,경기도 안산시 단원구 선부동 1070-10,시그넷이브이,070-4618-1331,37.3348925255,126.8071384602,2019-07-05,3930000,경기도 안산시,
올림픽기념관,올림픽기념관,경기도,연중무휴,00:00,23:59,Y,N,,2,,N,경기도 안산시 단원구 적금로 202,경기도 안산시 단원구 고잔동 604,시그넷이브이,070-4618-1331,37.3262873582,126.8281889417,2019-07-05,3930000,경기도 안산시,
와동체육관,와동체육관,경기도,연중무휴,00:00,23:59,Y,N,,2,,N,경기도 안산시 단원구 화정천동로 396,경기도 안산시 단원구 와동 813,시그넷이브이,070-4618-1331,37.3400269024,126.8189446418,2019-07-05,3930000,경기도 안산시,
상록수역 앞 공영주차장,상록수역앞 공영주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,,경기도 안산시 상록구 본오동 874-7,시그넷이브이,070-4618-1331,37.301926,126.866484,2019-07-05,3930000,경기도 안산시,
롯데마트 선부점,2F 나가는 길,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,경기도 안산시 단원구 달미로 64(선부동),경기도 안산시 단원구 선부동 1086,한국전기차충전서비스,1661-9408,37.3414199735,126.8154970776,2019-07-05,3930000,경기도 안산시,
반월역환승주차장,반월역환승주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,1,N,,경기도 안산시 상록구 건건동 535-14,한국자동차환경협회,1661-9408,37.3117459,126.90417495,2019-07-05,3930000,경기도 안산시,
성호공원 주차장,운동장쪽,경기도,연중무휴,00:00,23:59,N,Y,DC콤보,,4,N,,경기도 안산시 상록구 이동 620,한국자동차환경협회,1661-9408,37.311871,126.864131,2019-07-05,3930000,경기도 안산시,
안산역환승주차장,도로변 방향,경기도,연중무휴,00:00,23:59,N,Y,DC콤보,,2,N,,경기도 안산시 단원구 원곡동 380,한국자동차환경협회,1661-9408,37.32797611,126.7872906,2019-07-05,3930000,경기도 안산시,
공영주차장116호,공영주차장116호,경기도,연중무휴,00:00,23:59,N,Y,DC콤보,,2,N,,경기도 안산시 상록구 본오동 876-8,한국자동차환경협회,1661-9408,37.304171,126.8601873,2019-07-05,3930000,경기도 안산시,
안산호수공원 3주차장,안산호수공원 3주차장,경기도,연중무휴,00:00,23:59,N,Y,DC차데모+AC3상+DC콤보,,2,N,,경기도 안산시 상록구 사동 1513,한국자동차환경협회,1661-9408,37.3021099492,126.830076,2019-07-05,3930000,경기도 안산시,
화랑유원지 2주차장,입구 좌측,경기도,연중무휴,00:00,23:59,N,Y,DC콤보,,2,N,경기도 안산시 단원구 동산로 268,경기도 안산시 단원구 초지동 667,한국자동차환경협회,1661-9408,37.3256744678,126.8137709572,2019-07-05,3930000,경기도 안산시,
공단삼거리 공영주차장(B),입구 우측,경기도,연중무휴,00:00,23:59,N,Y,DC콤보,,2,N,,경기도 안산시 단원구 원시동 772-6,한국자동차환경협회,1661-9408,37.312925,126.791132,2019-07-05,3930000,경기도 안산시,
경기테크노파크,입구 우측,경기도,연중무휴,00:00,23:59,N,Y,DC콤보,,2,N,경기도 안산시 상록구 해안로 705,경기도 안산시 상록구 사동 1271-11,한국자동차환경협회,1661-9408,37.2908721201,126.8300017413,2019-07-05,3930000,경기도 안산시,
서산시청,외부 주차장,충청남도,연중무휴,01:00,01:00,Y,N,,,,N,충청남도 서산시 관아문길 1,,,,36.7839641383,126.4495024887,2019-01-01,4530000,충청남도 서산시,
서산시청,수도과주차장,충청남도,연중무휴,01:00,01:00,N,Y,,,,N,충청남도 서산시 관아문길 1,,,,36.7839641383,126.4495024887,2019-01-01,4530000,충청남도 서산시,
롯데마트,외부주차장,충청남도,연중무휴,01:00,01:00,N,Y,,,,N,충청남도 서산시 충의로 27(예천동),,,,36.7737220796,126.4382983353,2019-01-01,4530000,충청남도 서산시,
서산현대서비스,주차장,충청남도,연중무휴,01:00,01:00,N,Y,,,,N,충청남도 서산시 운암로 76,,,,36.7816754744,126.4975861111,2019-01-01,4530000,충청남도 서산시,
한국전력 서산지사,주차장,충청남도,연중무휴,01:00,01:00,N,Y,,,,N,충청남도 서산시 한마음16로 63,,,,36.7751266357,126.4543106155,2019-01-01,4530000,충청남도 서산시,
서산휴게소(시흥방향),주차장,충청남도,연중무휴,01:00,01:00,N,Y,,,,N,충청남도 서산시 해미면 서해안고속도로 242,,,,36.7343416952,126.5662412857,2019-01-01,4530000,충청남도 서산시,
서산석남동행정복지센터,실내주차장,충청남도,연중무휴,01:00,01:00,Y,N,,,,N,충청남도 서산시 남부순환로 982,,,,36.7638481315,126.4534676725,2019-01-01,4530000,충청남도 서산시,
서산LG베스트샵,주차장,충청남도,연중무휴,01:00,01:00,Y,N,,,,N,충청남도 서산시 남부순환로 1045,,,,36.7695256318,126.4520357,2019-01-01,4530000,충청남도 서산시,
서산시립도서관,주차장,충청남도,연중무휴,01:00,01:00,Y,N,,,,N,충청남도 서산시 부춘공원2로 26,,,,36.7883314625,126.4492407,2019-01-01,4530000,충청남도 서산시,
서산효성해링턴플레이스,주차장,충청남도,연중무휴,01:00,01:00,Y,N,,,,N,충청남도 서산시 예천3로 43 지하1층 105동102동 사이,,,,36.7690586,126.4444558,2019-01-01,4530000,충청남도 서산시,
인지면사무소,주차장,충청남도,연중무휴,01:00,01:00,Y,N,,,,N,충청남도 서산시 인지면 무학로 1677,,,,36.7531548186,126.4253211,2019-01-01,4530000,충청남도 서산시,
고양시청,주차장 입구 전 우측,경기도,연중무휴,00:00,00:00,N,Y,듀얼타입,0,1,N,경기도 고양시 덕양구 고양시청로 10,경기도 고양시 덕양구 주교동 600,한국자동차환경협회,1661-9408,37.658415,126.831961,2019-06-19,3940000,경기도 고양시,
일산동구청,주차장 좌측,경기도,연중무휴,00:00,00:00,N,Y,듀얼타입,0,1,N,경기도 고양시 일산동구 중앙로 1256,경기도 고양시 일산동구 마두동 815,한국자동차환경협회,1661-9408,37.6588817367,126.7749581348,2019-06-19,3940000,경기도 고양시,
롯데마트 주엽점,지하주차장 2층 210구역,경기도,연중무휴,00:00,00:00,N,Y,듀얼타입,0,1,N,경기도 고양시 일산서구 중앙로 1496,경기도 고양시 일산서구 주엽동 15,한국자동차환경협회,1661-9408,37.6731896579,126.7552416111,2019-06-19,3940000,경기도 고양시,
롯데마트 고양점,지상주차장 4층 422구역,경기도,연중무휴,00:00,00:00,N,Y,듀얼타입,0,1,N,경기도 고양시 덕양구 충장로 150,경기도 고양시 덕양구 행신동 941,한국자동차환경협회,1661-9408,37.6251885101,126.836162,2019-06-19,3940000,경기도 고양시,
고양종합운동장 부설주차장,대형주차장 왼쪽도로변,경기도,연중무휴,00:00,00:00,N,Y,듀얼타입,0,1,N,경기도 고양시 일산서구 중앙로 1601,경기도 고양시 일산서구 대화동 2320,한국자동차환경협회,1661-9409,37.6764216950,126.7430655661,2019-06-19,3940000,경기도 고양시,
한국전력공사 고양지사,1층주차장,경기도,연중무휴,00:00,00:00,Y,Y,듀얼타입,7,2,N,경기도 고양시 일산동구 장백로 39,경기도 고양시 일산동구 백석동 1310,한국전력공사,1661-9408,37.6413832404,126.7877960843,2019-06-19,3940000,경기도 고양시,
롯데마트 화정점,2층주차장 입구 정면,경기도,연중무휴,00:00,00:00,N,Y,듀얼타입,0,1,N,경기도 고양시 덕양구 화중로 66,경기도 고양시 덕양구 화정동 982,한국자동차환경협회,1661-9408,37.6329479263,126.8311242823,2019-06-19,3940000,경기도 고양시,
덕양구청 주차장,입구 좌측,경기도,연중무휴,00:00,00:00,N,Y,듀얼타입,0,1,N,경기도 고양시 덕양구 화중로 104번길 13,경기도 고양시 덕양구 화정동 955,한국자동차환경협회,1661-9409,37.6374653264,126.8322923526,2019-06-19,3940000,경기도 고양시,
고양시 이마트(덕이점),본관2층 C6구역,경기도,연중무휴,00:00,00:00,Y,N,듀얼타입,2,0,N,경기도 고양시 일산서구 경의로 798,경기도 고양시 일산서구 덕이동 205,포스코ICT,1600-4047,37.6885022441,126.7603067754,2019-06-19,3940000,경기도 고양시,
